"ITTER107","Territorio","TIPO_DATO15","Tipo dato","SEXISTAT1","Sesso","CAUSEMORTE_SL","Causa iniziale di morte - European Short List","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF62","Crotone","DEATH","morti","9","totale","17_2","suicidio e autolesione intenzionale","2016","2016",7,,
"ITF63","Catanzaro","DEATH","morti","2","femmine","17_2","suicidio e autolesione intenzionale","2016","2016",1,,
"ITF63","Catanzaro","DEATH","morti","9","totale","17_2","suicidio e autolesione intenzionale","2016","2016",12,,
"ITF6","Calabria","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2016","2016",6,,
"ITF61","Cosenza","DEATH","morti","2","femmine","17_3","omicidio, aggressione","2016","2016",4,,
"ITF63","Catanzaro","DEATH","morti","9","totale","17_3","omicidio, aggressione","2016","2016",1,,
"ITF6","Calabria","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",12,,
"ITF61","Cosenza","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",5,,
"ITF63","Catanzaro","DEATH","morti","2","femmine","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",3,,
"ITF63","Catanzaro","DEATH","morti","9","totale","17_5","altre cause esterne di traumatismo e avvelenamento","2016","2016",4,,
"ITF6","Calabria","DEATH","morti","2","femmine","99","totale","2016","2016",9445,,
"ITF61","Cosenza","DEATH","morti","2","femmine","99","totale","2016","2016",3450,,
"ITF62","Crotone","DEATH","morti","9","totale","99","totale","2016","2016",1451,,
"ITF63","Catanzaro","DEATH","morti","2","femmine","99","totale","2016","2016",1851,,
"ITF63","Catanzaro","DEATH","morti","9","totale","99","totale","2016","2016",3762,,
"ITF61","Cosenza","DEATH","morti","9","totale","1","alcune malattie infettive e parassitarie","2016","2016",86,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","1","alcune malattie infettive e parassitarie","2016","2016",46,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","1_1","tubercolosi","2016","2016",1,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","1_2","aids (malattia da hiv)","2016","2016",1,,
"ITF61","Cosenza","DEATH","morti","9","totale","1_3","epatite virale","2016","2016",25,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","1_3","epatite virale","2016","2016",16,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","1_4","altre malattie infettive e parassitarie","2016","2016",28,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2","tumori","2016","2016",810,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1","tumori maligni","2016","2016",1507,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1","tumori maligni","2016","2016",773,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",32,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_1","di cui tumori maligni delle labbra, cavità orale e faringe","2016","2016",21,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_2","di cui tumori maligni dell'esofago","2016","2016",13,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_2","di cui tumori maligni dell'esofago","2016","2016",6,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_3","di cui tumori maligni dello stomaco","2016","2016",119,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_3","di cui tumori maligni dello stomaco","2016","2016",36,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2016","2016",215,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_4","di cui tumori maligni del colon, del retto e dell'ano","2016","2016",115,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_5","di cui tumori maligni del fegato e dei dotti biliari intraepatici","2016","2016",57,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_6","di cui tumori maligni del pancreas","2016","2016",47,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_7","di cui tumori maligni della laringe","2016","2016",10,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",219,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_8","di cui tumori maligni della trachea, dei bronchi e dei polmoni","2016","2016",173,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_9","di cui melanomi maligni della cute","2016","2016",7,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_9","di cui melanomi maligni della cute","2016","2016",6,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_10","di cui tumori maligni del seno","2016","2016",115,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_12","di cui tumori maligni di altre parti dell'utero","2016","2016",28,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_13","di cui tumori maligni dell'ovaio","2016","2016",30,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_14","di cui tumori maligni della prostata","2016","2016",84,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_14","di cui tumori maligni della prostata","2016","2016",69,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_15","di cui tumori maligni del rene","2016","2016",24,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_15","di cui tumori maligni del rene","2016","2016",12,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_16","di cui tumori maligni della vescica","2016","2016",49,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_16","di cui tumori maligni della vescica","2016","2016",37,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2016","2016",38,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_17","di cui tumori maligni del cervello e del sistema nervoso centrale","2016","2016",15,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_18","di cui tumori maligni della tiroide","2016","2016",6,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_18","di cui tumori maligni della tiroide","2016","2016",1,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",46,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_19","di cui morbo di hodgkin e linfomi","2016","2016",28,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_20","di cui leucemia","2016","2016",63,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_20","di cui leucemia","2016","2016",38,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",33,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_21","di cui altri tumori maligni del tessuto linfatico/ematopoietico","2016","2016",16,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_1_22","di cui altri tumori maligni","2016","2016",178,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_1_22","di cui altri tumori maligni","2016","2016",83,,
"ITF61","Cosenza","DEATH","morti","9","totale","2_2","tumori non maligni (benigni e di comportamento incerto)","2016","2016",92,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","2_2","tumori non maligni (benigni e di comportamento incerto)","2016","2016",37,,
"ITF61","Cosenza","DEATH","morti","9","totale","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",42,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","3","malattie del sangue e degli organi ematopoietici ed alcuni disturbi del sistema immunitario","2016","2016",7,,
"ITF61","Cosenza","DEATH","morti","9","totale","4","malattie endocrine, nutrizionali e metaboliche","2016","2016",408,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","4","malattie endocrine, nutrizionali e metaboliche","2016","2016",166,,
"ITF61","Cosenza","DEATH","morti","9","totale","4_1","diabete mellito","2016","2016",334,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","4_1","diabete mellito","2016","2016",141,,
"ITF61","Cosenza","DEATH","morti","9","totale","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",74,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","4_2","altre malattie endocrine, nutrizionali e metaboliche","2016","2016",25,,
"ITF61","Cosenza","DEATH","morti","9","totale","5","disturbi psichici e comportamentali","2016","2016",176,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","5","disturbi psichici e comportamentali","2016","2016",44,,
"ITF61","Cosenza","DEATH","morti","9","totale","5_1","demenza","2016","2016",155,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","5_1","demenza","2016","2016",35,,
"ITF61","Cosenza","DEATH","morti","9","totale","5_4","altri disturbi psichici e comportamentali","2016","2016",18,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","5_4","altri disturbi psichici e comportamentali","2016","2016",9,,
"ITF61","Cosenza","DEATH","morti","9","totale","6","malattie del sistema nervoso e degli organi di senso","2016","2016",222,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","6","malattie del sistema nervoso e degli organi di senso","2016","2016",78,,
"ITF61","Cosenza","DEATH","morti","9","totale","6_1","morbo di parkinson","2016","2016",63,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","6_1","morbo di parkinson","2016","2016",17,,
"ITF61","Cosenza","DEATH","morti","9","totale","6_2","malattia di alzheimer","2016","2016",98,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","6_2","malattia di alzheimer","2016","2016",32,,
"ITF61","Cosenza","DEATH","morti","9","totale","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",61,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","6_3","altre malattie del sistema nervoso e degli organi di senso","2016","2016",29,,
"ITF61","Cosenza","DEATH","morti","9","totale","7","malattie del sistema circolatorio","2016","2016",2910,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7","malattie del sistema circolatorio","2016","2016",927,,
"ITF61","Cosenza","DEATH","morti","9","totale","7_1","malattie ischemiche del cuore","2016","2016",705,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7_1","malattie ischemiche del cuore","2016","2016",287,,
"ITF61","Cosenza","DEATH","morti","9","totale","7_1_1","di cui infarto miocardico acuto","2016","2016",248,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7_1_1","di cui infarto miocardico acuto","2016","2016",112,,
"ITF61","Cosenza","DEATH","morti","9","totale","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",457,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7_1_2","du cui altre malattie ischemiche del cuore","2016","2016",175,,
"ITF61","Cosenza","DEATH","morti","9","totale","7_2","altre malattie del cuore","2016","2016",670,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7_2","altre malattie del cuore","2016","2016",233,,
"ITF61","Cosenza","DEATH","morti","9","totale","7_3","malattie cerebrovascolari","2016","2016",836,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7_3","malattie cerebrovascolari","2016","2016",199,,
"ITF61","Cosenza","DEATH","morti","9","totale","7_4","altre malattie del sistema circolatorio","2016","2016",699,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","7_4","altre malattie del sistema circolatorio","2016","2016",208,,
"ITF61","Cosenza","DEATH","morti","9","totale","8","malattie del sistema respiratorio","2016","2016",462,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8","malattie del sistema respiratorio","2016","2016",216,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8_1","influenza","2016","2016",1,,
"ITF61","Cosenza","DEATH","morti","9","totale","8_2","polmonite","2016","2016",32,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8_2","polmonite","2016","2016",14,,
"ITF61","Cosenza","DEATH","morti","9","totale","8_3","malattie croniche delle basse vie respiratorie","2016","2016",291,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8_3","malattie croniche delle basse vie respiratorie","2016","2016",153,,
"ITF61","Cosenza","DEATH","morti","9","totale","8_3_1","di cui asma","2016","2016",8,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8_3_1","di cui asma","2016","2016",6,,
"ITF61","Cosenza","DEATH","morti","9","totale","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",283,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8_3_2","di cui altre malattie croniche delle basse vie respiratorie","2016","2016",147,,
"ITF61","Cosenza","DEATH","morti","9","totale","8_4","altre malattie del sistema respiratorio","2016","2016",139,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","8_4","altre malattie del sistema respiratorio","2016","2016",48,,
"ITF61","Cosenza","DEATH","morti","9","totale","9","malattie dell'apparato digerente","2016","2016",250,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","9","malattie dell'apparato digerente","2016","2016",83,,
"ITF61","Cosenza","DEATH","morti","9","totale","9_1","ulcera dello stomaco, duodeno e digiuno","2016","2016",8,,
"ITF61","Cosenza","DEATH","morti","9","totale","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",85,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","9_2","cirrosi, fibrosi ed epatite cronica","2016","2016",35,,
"ITF61","Cosenza","DEATH","morti","9","totale","9_3","altre malattie dell'apparato digerente","2016","2016",157,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","9_3","altre malattie dell'apparato digerente","2016","2016",46,,
"ITF61","Cosenza","DEATH","morti","9","totale","10","malattie della cute e del tessuto sottocutaneo","2016","2016",5,,
"ITF61","Cosenza","DEATH","morti","9","totale","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",28,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","11","malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",10,,
"ITF61","Cosenza","DEATH","morti","9","totale","11_1","artrite reumatoide a osteoartrosi","2016","2016",10,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","11_1","artrite reumatoide a osteoartrosi","2016","2016",2,,
"ITF61","Cosenza","DEATH","morti","9","totale","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",18,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","11_2","altre malattie del sistema osteomuscolare e del tessuto connettivo","2016","2016",8,,
"ITF61","Cosenza","DEATH","morti","9","totale","12","malattie dell'apparato genitourinario","2016","2016",122,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","12","malattie dell'apparato genitourinario","2016","2016",46,,
"ITF61","Cosenza","DEATH","morti","9","totale","12_1","malattie del rene e dell'uretere","2016","2016",106,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","12_1","malattie del rene e dell'uretere","2016","2016",41,,
"ITF61","Cosenza","DEATH","morti","9","totale","12_2","altre malattie dell'apparato genitourinario","2016","2016",16,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","12_2","altre malattie dell'apparato genitourinario","2016","2016",5,,
"ITF61","Cosenza","DEATH","morti","9","totale","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2016","2016",23,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","14","alcune condizioni morbose che hanno origine nel periodo perinatale","2016","2016",10,,
"ITF61","Cosenza","DEATH","morti","9","totale","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",10,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","15","malformazioni congenite ed anomalie cromosomiche","2016","2016",4,,
"ITF61","Cosenza","DEATH","morti","9","totale","16","sintomi, segni, risultati anomali e cause mal definite","2016","2016",193,,
"ITF65","Reggio di Calabria","DEATH","morti","1","maschi","16","sintomi, segni, risultati anomali e cause mal definite","2016","2016",64,,
"ITF61","Cosenza","DEATH","morti","9","totale","16_2","cause sconosciute e non specificate","2016","2016",38,,
